FECHA DEL EVENTO;DIRECCIÓN ATENCIÓN DEL INCIDENTE;Tiempo de Respuesta;Tiempo total evento;RECURSOS;RECURSOS;RECURSOS;RECURSOS;RECURSOS;;;;;;;;;;;;RECURSOS;RECURSOS;TOTAL RECURSOS;J1;;;J2;Cdte.;Sub. Cdte.;Tte.;Sgto.;Cabo;Bro.;Otro;Total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TIPO SUBCLASE DE SERVICIO;USO DE LA EDIFICACION ;CLASE DE USO DE LA EDIFICACION ;SUBCLASE DE USO DE LA EDIFICACION ;CLASE DE VEHÍCULO;SUBCLASE DE VEHÍCULO;ÁREA AFECTADA EN MTS2 EVENTOS FORESTALES;ÁREA EXPUESTA EN MTS2 EVENTOS FORESTALES;ORIGEN DE LA CAUSA COLOCAR EL TITULO DE CADA SERVICIO PARA LAS CAUSA;CAUSAS;Población Expuesta Hombres;Población Expuesta Mujeres;;
FECHA DEL EVENTO;DIRECCIÓN ATENCIÓN DEL INCIDENTE;Tiempo de Respuesta;Tiempo total evento;RECURSOS;RECURSOS2;RECURSOS3;RECURSOS4;RECURSOS5;RECURSOS512;RECURSOS511;RECURSOS510;RECURSOS59;RECURSOS58;RECURSOS57;RECURSOS56;RECURSOS55;RECURSOS54;RECURSOS53;RECURSOS52;RECURSOS6;RECURSOS7;TOTAL RECURSOS;J1;Columna2;Columna1;J2;Cdte.;Sub. Cdte.;Tte.;Sgto.;Cabo;Bro.;Otro;Total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TIPO SUBCLASE DE SERVICIO;USO DE LA EDIFICACION ;CLASE DE USO DE LA EDIFICACION ;SUBCLASE DE USO DE LA EDIFICACION ;CLASE DE VEHÍCULO;SUBCLASE DE VEHÍCULO;ÁREA AFECTADA EN MTS2 EVENTOS FORESTALES;ÁREA EXPUESTA EN MTS2 EVENTOS FORESTALES;ORIGEN DE LA CAUSA COLOCAR EL TITULO DE CADA SERVICIO PARA LAS CAUSA;CAUSAS;Población Expuesta Hombres;Población Expuesta Mujeres;Población Afectada Hombres;Población Afectada Mujeres
domingo 5 de enero de 2020;CL 49   SUR 13D    24 ESTE ;00:06:00;01:26:00;ME-41;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;1
domingo 5 de enero de 2020;CL 22    60      ;00:05:00;00:29:00;ME-34;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;40;3000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;
domingo 5 de enero de 2020;KR 69J    64C      ;00:11:00;01:07:00;ME-34;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;1;;1;
lunes 6 de enero de 2020;CL 145    49    18  ;00:08:00;02:41:00;ME-20;X-40;;;;;;;;;;;;;;;;;2;;;;;;;;1;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;;2;;2
lunes 6 de enero de 2020;VEREDA EL VERJON ;00:55:00;03:57:00;X-30;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;2;;3;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.5 RETAMO ESPINOSO;;;;;;1000;1000000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;
martes, 7 de enero de 2020;CL 58   SUR 18A    42  ;00:05:00;00:50:00;ME-40;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;1
martes, 7 de enero de 2020;KR 15   ESTE 56     SUR ;00:07:00;00:55:00;ME-41;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;;10;INDTERMINADA ;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;
martes, 7 de enero de 2020;CL 6B BIS   79C    6  ;00:09:00;00:54:00;ME-46;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;;2;;2
martes, 7 de enero de 2020;AK 72    24     SUR ;00:19:00;01:29:00;ME-05;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;100;RIVERA DEL RIO TUNJUELITO ;1.3.1.6  FALLA ELECTRICA;ACCIDENTAL;;;;
martes, 7 de enero de 2020;KM 20 VIA QUIBA BAJA ;00:20:00;01:53:00;ME-40;X-47;;;;;;;;;;;;;;;;;2;;;;;;;;1;1;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;1;;1
martes, 7 de enero de 2020;KR 14D BIS   138A    15 SUR ;00:09:00;01:16:00;ME-31;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;;;1.1.3.1  LLAMA ABIERTA;PROVOCADA;1;;1;
miércoles, 8 de enero de 2020;CL 84    23      ;00:08:00;01:56:00;MA-03;X-41;;;;;;;;;;;;;;;;;2;;;;;;;;;1;8;;9;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;1;
miércoles, 8 de enero de 2020;CL 182    7C    35  ;00:07:00;01:08:00;ME-20;;;;;;;;;;;;;;;;;;1;;;;;;;;;;5;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.7  FALLA EN APARATO ELECTRICO;ACCIDENTAL;1;1;1;1
miércoles, 8 de enero de 2020;KR 40D    2D    45  ;00:13:00;02:14:00;ME-34;MM-01;;;;;;;;;;;;;;;;;2;;;;;;;;;1;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.2  CHISPA POR FRICCION MECANICA;ACCIDENTAL;;1;;1
miércoles, 8 de enero de 2020;CL 71A    105I    23  ;00:06:00;00:55:00;ME-17;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;1;;1;
miércoles, 8 de enero de 2020;KR 38 BIS A  1    55  ;00:04:00;02:54:00;ME-44;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;1;;1;
miércoles, 8 de enero de 2020;TV 12B   ESTE 47    43 SUR ;00:07:00;02:22:00;ME-41;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;5;;6;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.3.5 RETAMO ESPINOSO;;;;;;2500;10000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;
miércoles, 8 de enero de 2020;CL 2A BIS B  3    1  ;00:07:00;04:27:00;ME-38;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.8 FALLA EN APARATO ELECTRONICO;ACCIDENTAL;;2;2;
jueves 9 de enero de 2020;AK 45    106      ;00:16:00;00:54:00;CT-10;X-38;;;;;;;;;;;;;;;;;2;;;;;;;;;1;6;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.3 VEHÍCULO DE CARGA;1.2.3.1 CAMIÓN;;;1.2.4.1 INDETERMINADA;INDETERMINADA;1;;1;
jueves 9 de enero de 2020;           ;00:03:00;05:43:00;ME-38;X-30;CF-04;;;;;;;;;;;;;;;;3;;;;;;;;1;2;4;;7;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 HASTA 5000 MTS/2;1.3.2.2 PLANTACIÓN PINO;;;;;;50;CERROS SUR ORIENTALES ;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;
jueves 9 de enero de 2020;CL 126F    118      ;00:11:00;02:32:00;ME-32;;;;;;;;;;;;;;;;;;1;;;;;;;;1;;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;500;2.000;1.3.4.1 INDETERMINADA;INDETERMINADA;;;;
jueves 9 de enero de 2020;CL 2    8    18  ;00:09:00;00:30:00;CT-01;;;;;;;;;;;;;;;;;;1;;;;;;;;;1;1;;2;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;1;2;1;2
