FECHA DEL EVENTO;DIRECCIÓN;Tiempo de Respuesta;Tiempo total evento;M;M;M;M;M;M;M;M;M;M;total;R;R;R;R;R;R;Otro;total;Tte;Sto;Cbo;Bros;Otro;total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TITULO;USO;CLASE DE USO;SUBCLASE DE USO;CLASE DE VEHICULO;SUBTIPO CLASE DE VEHICULO;ORIGEN DE LA CAUSA;CAUSAS;ÁREA AFECTADA EN MTS 2;ÁREA EXPUESTA EN MTS 2;Población Expuesta Hombres;Población Expuesta Mujeres;Población Expuesta Menores;Población Afectada Hombres;Población Afectada Mujeres;Población Afectada Menores;Rescatados Hombres;Rescatados Mujeres;Rescatados Menores;Heridos Hombres;Heridos Mujeres;Heridos Menores;Sin signos vitales Hombres;Sin signos vitales Mujeres;Sin signos vitales Menores
domingo 24 de junio de 2018;KR 80B BIS 61 SUR;00:05;02:03;ME05;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.2 COMERCIO ZONAL;1.1.4.2.5 PLAZAS DE MERCADO ;;;A.12 SUPERFICIES CALIENTES;ACCIDENTAL;;;2;2;;2;2;;;;;;;;;;
domingo 24 de junio de 2018;CL 59 10;00:01;00:43;ME37;ME28;;;;;;;;;2;;;;;;;;0;;;1;10;;11;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;"1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA 
LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( Panaderías, peluquerías, misceláneas, dispensarios, droguerías y otros) ";;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
lunes 25 de junio de 2018;CL 140 102B;00:09;00:58;ME32;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;"1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA 
LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( Panaderías, peluquerías, misceláneas, dispensarios, droguerías y otros) ";;;A.12 SUPERFICIES CALIENTES;ACCIDENTAL;;;;2;;;2;;;;;;;;;;
lunes 25 de junio de 2018;KR104 17;00:04;00:56;MLI01;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.6 FALLA ELECTRICA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
lunes 25 de junio de 2018;CL 39 SUR 72M 26;00:07;03:01;ME16;MA04;CT06;;;;;;;;3;;;;;;;;0;;;2;8;;10;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.9 FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
lunes 25 de junio de 2018;KR 1A 98 SUR 14;00:04;03:10;ME31;;;;;;;;;;1;;;;;;;;0;1;;;4;;5;1. INCENDIOS ;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;;I. INDETERMINADA;INDETERMINADA;50;10.000;;;;;;;;;;;;;;;
martes 26 de junio de 2018;KR 98 2 44;00:10;01:42;ME16;ME22;CT06;;;;;;;;3;;;;;;;;0;;1;1;10;;12;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.8 FALLA EN APARATO ELECTRONICO;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
martes 26 de junio de 2018;CL 17 114;00:04;01:22;MLI01;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
martes 26 de junio de 2018;KR 45 22 05;00:05;00:58;ME34;MM01;;;;;;;;;2;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.3 MOTOCICLETA;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
miércoles 27 de junio de 2018;DG 58 SUR 29 18;00:08;01:32;ME35;;;;;;;;;;1;;;;;;;;0;;;2;2;;4;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.12 ADMINISTRACION PUBLICA;1.1.12.2 SEDES ADMINISTRATIVAS DE SERVICIOS PUBLICOS;1.1.12.2.5 CENTROS CORRECIONALES;;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
miércoles 27 de junio de 2018;KR 107B 73 34;00:05;00:53;ME45;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
jueves 28 de junio de 2018;CL 57 85;00:08;00:43;ME28;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.3 VEHICULO DE CARGA;1.2.3.1 CAMION;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
jueves 28 de junio de 2018;KR  7 112;00:22;01:35;ME36;ME15;;;;;;;;;2;;;;;;;;0;;2;;8;;10;1. INCENDIOS ;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;;I. INDETERMINADA;INDETERMINADA;20;100.000;;;;;;;;;;;;;;;
jueves 28 de junio de 2018;KR 1 29 SUR 15;00:08;01:51;ME41;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
jueves 28 de junio de 2018;AV AMERICAS 53;00:06;00:53;ME34;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.13 SUPERFICIES CALIENTES;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 29 de junio de 2018;KR 58 BIS 132;00:11;00:49;ME20;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;"1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA 
LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( Panaderías, peluquerías, misceláneas, dispensarios, droguerías y otros) ";;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;2;;;2;;;;;;;;;;;
viernes 29 de junio de 2018;CL 67D SUR 18V 30;00:12;01:48;ME40;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;P.1 LLAMA ABIERTA;PROVOCADA;;;4;2;2;4;2;2;;;;;;;;;
viernes 29 de junio de 2018;CL 56A 29 25 SUR;00:07;01:45;ME35;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 29 de junio de 2018;AV CARACAS 59 26;00:03;00:18;ME37;MA03;;;;;;;;;2;;;;;;;;0;;2;;8;;10;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
viernes 29 de junio de 2018;KR 45 161;00:07;00:46;ME36;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 29 de junio de 2018;TV 5G 48D SUR 40;00:16;00:45;ME08;ME01;;;;;;;;;2;;;;;;;;0;;1;1;8;;10;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;I. INDETERMINADA;INDETERMINADA;;;1;1;2;1;1;2;;;;;1;2;;;
sábado 30 de junio de 2018;CL 26 38;00:03;00:46;ME34;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.6 FALLA ELECTRICA;ACCIDENTAL;;;2;;;2;;;;;;;;;;;
sábado 30 de junio de 2018;AV CARACAS 27 SUR;00:07;01:06;ME08;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;"1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA 
LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( Panaderías, peluquerías, misceláneas, dispensarios, droguerías y otros) ";;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;2;;;2;;;;;;;;;;;
sábado 30 de junio de 2018;KM 5 VIA LA CALERA ;00:14;01:38;ME28;;;;;;;;;;1;;;;;;;;0;;;;5;;5;1. INCENDIOS ;1.3 FORESTALES;1.3.2 CONATOS DE 0 A 5000 MTS 2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;I. INDETERMINADA;INDETERMINADA;50;LOS CERROS;;;;;;;;;;;;;;;
sábado 30 de junio de 2018;C.C. GRAN ESTACION ;00:04;01:29;MLI02;ME34;MM01;;;;;;;;3;;;;;;;;0;;1;1;8;;10;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.1 COMERCIO URBANO Y METROPOLITANO;1.1.4.1.1 CENTROS COMERCIALES;;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;2;;1;2;;1;;;;2;;1;;;
sábado 30 de junio de 2018;KR 12A ESTE 39B SUR 31;00:12;03:05;ME41;ME26;;;;;;;;;2;;;;;;;;0;;1;1;8;;10;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;I. INDETERMINADA;INDETERMINADA;;;2;;;2;;;;;;;;;;;
sábado 30 de junio de 2018;AV CALI 8A BIS ;00:11;00:28;ME16;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;I. INDETERMINADA;INDETERMINADA;;;2;;;2;;;;;;;;;;;
sábado 30 de junio de 2018;DG 2B 84 11;00:10;05:45;ME16;CT06;ME22;;;;;;;;3;;;;;;;;0;;1;2;9;;12;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.16 SERVICIOS TECNICOS ESPECIALIZADOS;1.1.16.4 CARPINTERIA METALICA Y DE MADERA;;;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;;;;;;;;;;;;;;;
domingo 1 de julio de 2018;KR 9  ESTE 30C SUR;00:07;00:35;ME41;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.2 VEHICULO DE SERVICIO PUBLICO;1.2.2.5 TAXI;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 1 de julio de 2018;CL 1C 6 78;00:08;00:36;ME21;UR01;;;;;;;;;2;;;;;;;;0;;1;1;8;;10;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;4;4;6;4;4;6;;;;;;;;;
domingo 1 de julio de 2018;VEREDA EL UVAL ;00:08;02:16;ME31;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS ;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;;I. INDETERMINADA;INDETERMINADA;30;2.000;;;;;;;;;;;;;;;
lunes 2 de julio de 2018;TV 106 76B 29;00:04;00:58;ME45;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;"1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA 
LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( Panaderías, peluquerías, misceláneas, dispensarios, droguerías y otros) ";;;I. INDETERMINADA;INDETERMINADA;;;1;;;1;;;;;;;;;;;
lunes 2 de julio de 2018;CL 2 56 21;00:06;00:42;ME34;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
lunes 2 de julio de 2018;CL 14B 116 70;00:09;01:38;MLI01;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
martes 3 de julio de 2018;KR 7 8 SUR ;00:13;01:00;ME38;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.2 VEHICULO DE SERVICIO PUBLICO;1.2.2.4 CAMIONETA VAN (5 A 9 PASAJEROS);A.6 FALLA ELECTRICA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
martes 3 de julio de 2018;CL 11A SUR 1A ESTE 27;00:10;01:12;ME38;;;;;;;;;;1;;;;;;;;0;;1;;5;;6;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
martes 3 de julio de 2018;KR 8A ESTE 30 SUR 81;00:06;00:36;ME41;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
martes 3 de julio de 2018;CL 43 SUR 7A ESTE 74;00:04;00:20;ME41;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.2 VEHICULO DE SERVICIO PUBLICO;1.2.2.5 TAXI;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
miércoles 4 de julio de 2018;CL 81A SUR 18D BIS 37;00:15;03:10;ME40;;;;;;;;;;1;;;;;;;;0;;;1;5;;6;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;P.3 OTROS, CUAL, DESCRIBALO;PROVOCADA;;;2;;1;2;;1;;;;;;1;;;
miércoles 4 de julio de 2018;TV 5G 48B SUR 40;00:16;01:46;ME40;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.8 FALLA EN APARATO ELECTRONICO;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
miércoles 4 de julio de 2018;KR 69T 78 ;00:12;00:49;ME45;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;P.3 OTROS, CUAL, DESCRIBALO;PROVOCADA;;;1;;;1;;;;;;;;;;;
miércoles 4 de julio de 2018;DG 73F SUR 78G 45;00:10;01:13;ME05;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;P.1 HABITANTES DE LA CALLE;PROVOCADA;600;140;;;;;;;;;;;;;;;
miércoles 4 de julio de 2018;KR 106 22F 61;00:07;00:28;ME01;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.2 VEHICULO DE SERVICIO PUBLICO;1.2.2.5 TAXI;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
jueves 5 de julio de 2018;CL 53 SUR 8 07;00:02;01:15;ME35;;;;;;;;;;1;;;;;;;;0;;1;1;3;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;P.1 LLAMA ABIERTA;PROVOCADA;;;;1;;;1;;;;;;;;;;
jueves 5 de julio de 2018;CL 147 7C 53;00:07;03:35;CT10;ME36;;;;;;;;;2;;;;;;;;0;;;2;5;;7;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
jueves 5 de julio de 2018;KR 11 5 32;00:05;01:10;ME21;UR01;;;;;;;;;2;;;;;;;;0;;3;;7;;10;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
viernes 6 de julio de 2018;CL 42F SUR 92 38;00:12;01:39;ME16;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;1;1;;1;;;;;;;;;
viernes 6 de julio de 2018;AV CIRCUNVALAR 20;00:07;03:30;ME38;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.2 VEHICULO DE SERVICIO PUBLICO;1.2.2.5 TAXI;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;1;;;;;
viernes 6 de julio de 2018;KR 80 43 SUR;00:01;00:48;ME16;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.4 VEHICULO DE TRANSPORTE MASIVO;1.2.4.4 SITP - BUS;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 6 de julio de 2018;KR 19A 9065;00:08;00:49;ME37;MA03;;;;;;;;;2;;;;;;;;0;;;1;10;;11;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 6 de julio de 2018;CL 164 16C 15;00:06;03:05;ME36;CT10;ME42;;;;;;;;3;X22;;;;;;;1;;2;1;12;;15;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
sábado 7 de julio de 2018;DG 81 SUR 17F 51;00:09;01:20;ME26;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
sábado 7 de julio de 2018;KR 81 75 SUR 14;00:11;00:46;ME05;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;I. INDETERMINADA;INDETERMINADA;30;300;;;;;;;;;;;;;;;
sábado 7 de julio de 2018;KR 109 152A 23;00:05;04:31;ME15;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.9 FALLA MECANICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
sábado 7 de julio de 2018;CL 132B 155 08;00:11;02:56;ME15;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
sábado 7 de julio de 2018;CL 39 SUR 26 46;00:05;03:44;ME44;CT02;ME08;;;;;;;;3;;;;;;;;0;;;1;10;;11;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;P.1 LLAMA ABIERTA;PROVOCADA;;;;1;1;;1;1;;;;;;;;;
domingo 8 de julio de 2018;CL 16A SUR 15 30;00:05;00:57;ME44;ME08;CT02;;;;;;;;3;;;;;;;;0;;2;1;8;;11;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.1 HOTELES;;;;I. INDETERMINADA;INDETERMINADA;;;1;;;1;;;;;;;;;;;
domingo 8 de julio de 2018;KR 145B 137 16;00:10;00:41;ME15;;;;;;;;;;1;R12;;;;;;;1;;1;;6;;7;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 8 de julio de 2018;CL 69C SUR 86C 06;00:13;00:57;ME16;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;I. INDETERMINADA;INDETERMINADA;20;10.000;;;;;;;;;;;;;;;
domingo 8 de julio de 2018;CL 69B 105F ;00:06;00:43;ME45;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;2;2;;2;2;;;;;;;;;;
domingo 8 de julio de 2018;KR 81 73G SUR;00:10;01:24;ME05;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;I. INDETERMINADA;INDETERMINADA;80;200;;;;;;;;;;;;;;;
domingo 8 de julio de 2018;CL 122A 96;00:11;02:04;ME15;;;;;;;;;;1;R12;;;;;;;1;;1;;7;;8;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
domingo 8 de julio de 2018;KR 71 BIS 12 30;00:14;02:03;ME16;CT06;MA04;;;;;;;;3;;;;;;;;0;;1;3;10;;14;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
lunes 9 de julio de 2018;CL 78 63 13;00:08;02:31;ME29;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;I. INDETERMINADA;INDETERMINADA;;;1;1;;1;1;;;;;;;;;;
lunes 9 de julio de 2018;KR 50 5C;00:06;00:35;ME34;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.3 MOTOCICLETA;I. INDETERMINADA;INDETERMINADA;;;1;;;1;;;;;;;;;;;
lunes 9 de julio de 2018;CL 86 102 61;00:03;01:32;ME45;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS ;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;P.1 LLAMA ABIERTA;PROVOCADA;;;1;1;;1;1;;;;;;;;;;
lunes 9 de julio de 2018;AV CARACAS 33 SUR ;00:06;00:20;ME44;;;;;;;;;;1;;;;;;;;0;;1;1;3;;5;1. INCENDIOS ;1.2 VEHICULARES;;;;;;1.2.4 VEHICULO DE TRANSPORTE MASIVO;1.2.4.2 ARTICULADO;A.9 FALLA MECANICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
