FECHA DEL EVENTO;DIRECCIÓN;Tiempo de Respuesta;Tiempo total evento;M;M;M;M;M;M;M;M;M;M;total;R;R;R;R;R;R;Otro;total;Tte;Sto;Cbo;Bros;Otro;total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TITULO;USO;CLASE DE USO;SUBCLASE DE USO;CLASE DE VEHICULO;SUBTIPO CLASE DE VEHICULO;ORIGEN DE LA CAUSA;CAUSAS;ÁREA AFECTADA EN MTS 2;ÁREA EXPUESTA EN MTS 2;Población Expuesta Hombres;Población Expuesta Mujeres;Población Expuesta Menores;Población Afectada Hombres;Población Afectada Mujeres;Población Afectada Menores;Rescatados Hombres;Rescatados Mujeres;Rescatados Menores;Heridos Hombres;Heridos Mujeres;Heridos Menores;Sin signos vitales Hombres;Sin signos vitales Mujeres;Sin signos vitales Menores
viernes 20 de marzo de 2015;CL 72A 58 29;0:09;2:30;ME29;CT4;;;;;;;;;2;;;;;;;;0;;;1;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.3 FALLA ELECTRICA REDES O INSTALACIONES - Mal manejo;B. ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
viernes 20 de marzo de 2015;CL 42C SUR 14 ESTE 51;0:06;2:51;ME04;;;;;;;;;;1;X14;;;;;;;1;1;;2;4;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.1 FALLA ELECTRICA REDES O INSTALACIONES - Falla en aparatos Eléctricos;B. ACCIDENTAL;;;4;2;1;4;2;1;;;;;;;;;
viernes 20 de marzo de 2015;KR 5Z 49G SUR 92;0:12;0:58;ME31;;;;;;;;;;1;R10;;;;;;;1;;;1;5;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;;2;;;2;;;;;;;;;;
sábado 21 de marzo de 2015;CL 1 87 87;0:08;0:50;ME22;ME3;CT6;;;;;;;;3;;;;;;;;0;;1;4;7;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;D.1.1 INDETERMINADA;D. INDETERMINADA;;;1;;;1;;;;;;;;;;;
sábado 21 de marzo de 2015;AC 68 82;0:06;0:26;ME29;CT4;;;;;;;;;2;;;;;;;;0;;;1;6;;7;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.9 FALLAS MECÁNICAS;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
sábado 21 de marzo de 2015;CL 86 BIS SUR No 10B - 39  ESTE;0:09;1:17;ME31;;;;;;;;;;1;R10;;;;;;;1;1;;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;D.1.1 INDETERMINADA;D. INDETERMINADA;;;1;;;1;;;;;;;;;;;
sábado 21 de marzo de 2015;KR 2C No 48P - 05 SUR;0:10;3:48;ME04;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;D.1.1 INDETERMINADA;D. INDETERMINADA;;;1;1;;1;1;;;;;;1;;;;
domingo 22 de marzo de 2015;AV CARACAS CL 2 SUR;0:02;0:22;ME22;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.5 SALUD;1.1.5.1 I NIVEL (Atención básica como consulta externa y odontológica, urgencias y hospitalización bajo la atención de médicos generales);1.1.5.1.1 CAMIS I (CENTRO DE ATENCIONN MÉDICA INMEDIATA, CLASE 1);;;D.1.1 INDETERMINADA;D. INDETERMINADA;;;1;;;1;;;;;;;;;;;
domingo 22 de marzo de 2015;CL 19 KR 111;0:03;0:22;ME15;MLI01;;;;;;;;;2;;;;;;;;0;;;3;5;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
domingo 22 de marzo de 2015;CL 30 SUR No 2 - 723 ESTE;0:20;1:15;ME33;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;D.1.1 INDETERMINADA;D. INDETERMINADA;;;1;;;1;;;;;;;;;;;
lunes 23 de marzo de 2015;KR 81C 8A 33;0:09;1:18;ME22;ME3;;;;;;;;;2;;;;;;;;0;;;2;7;;9;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 SERVICIO PUBLICO;1.2.2.4 TAXI;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
martes 24 de marzo de 2015;CL 53B SUR 35 34;0:07;0:55;ME35;;;;;;;;;;1;;;;;;;;0;1;;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;3;2;2;3;2;2;;;;;;2;;;
martes 24 de marzo de 2015;CL 75C No 105F - 22;0:02;0:22;ME09;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
martes 24 de marzo de 2015;CL 89 89 ;0:06;0:33;ME09;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
martes 24 de marzo de 2015;AV ESPERANZA AV CIUDAD DE CALI;0:02;0:49;ME15;MLI01;;;;;;;;;2;;;;;;;;0;;;1;5;;6;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
martes 24 de marzo de 2015;KR 37 12 42;0:05;1:48;ME21;ME33;MA2;CT1;;;;;;;4;;;;;;;;0;1;1;3;14;;19;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.2 DISPOSICIÓN DE MATERIALES;;;D.1.1 INDETERMINADA;D. INDETERMINADA;;;20;10;20;10;;;;;;;;;;;
miércoles 25 de marzo de 2015;CL 53 SUR 37A 43;0:06;0:33;ME35;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.3 FALLA ELECTRICA REDES O INSTALACIONES - Mal manejo;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
miércoles 25 de marzo de 2015;CL 128C No 91A- 50;0:08;0:58;ME06;;;;;;;;;;1;;;;;;;;0;;;1;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;C.5 OTROS;C. PROVOCADA;;;1;1;;1;1;;;;;;;;;;
miércoles 25 de marzo de 2015;CL 5 No 12 - 25;0:05;2:08;ME21;ME33;;;;;;;;;2;;;;;;;;0;;;2;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.2 FALLA ELECTRICA REDES O INSTALACIONES - Tendidos Eléctricos;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
miércoles 25 de marzo de 2015;CL 128B KR 60;0:10;1:59;ME20;CT5;;;;;;;;;2;;;;;;;;0;;;;6;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;;1;;;1;;;;;;1;;;;
jueves 26 de marzo de 2015;CL 74B 69P 47;0:04;0:21;CT04;;;;;;;;;;1;;;;;;;;0;;;;2;;2;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 SERVICIO PUBLICO;1.2.2.4 TAXI;B.4 DERRAMES O FUGAS  DE LIQUIDOS INFLAMABLES O COMBUSTIBLES;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
jueves 26 de marzo de 2015;AV CALI AV ESPERANZA ;0:09;0:43;MLI01;;;;;;;;;;1;;;;;;;;0;;;2;3;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 SERVICIO PUBLICO;1.2.2.2 BUSETA (20 A 30 PASAJEROS);B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
jueves 26 de marzo de 2015;CL 182 No 7  -64;0:08;0:40;ME25;ME17;;;;;;;;;2;;;;;;;;0;;;2;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;B.22.1 FALLA ELECTRICA REDES O INSTALACIONES - Falla en aparatos Eléctricos;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
jueves 26 de marzo de 2015;CL 70 No 106A - 25;0:04;0:22;ME09;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
jueves 26 de marzo de 2015;AV BOYACA 64 SUR;0:04;2:23;ME12;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;1800;LA RESERVA;;;;;;;;;;;;;;;
jueves 26 de marzo de 2015;KR 103B CL 148;0:06;0:47;ME06;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.3 CERCADOS DE PINOS Y OTRAS ESPECIES;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;25;200;;;;;;;;;;;;;;;
jueves 26 de marzo de 2015;TV 13C ESTE 55 SYR;0:06;1:21;ME18;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.1 FALLA ELECTRICA REDES O INSTALACIONES - Falla en aparatos Eléctricos;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 27 de marzo de 2015;KR 68B 34 SUR 47;0:06;1:02;ME35;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( Panaderias, peluquerias, miscelaneas, Etc…);;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
viernes 27 de marzo de 2015;CL 44D 45 30;0:08;0:56;ME19;MA3;;;;;;;;;2;;;;;;;;0;;;2;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.4 LLAMAS ABIERTAS - Hornillas;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
viernes 27 de marzo de 2015;AV BOYACA 68 SUR;0:17;4:08;ME24;;;;;;;;;;1;X15;;;;;;;1;;1;;6;;7;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;3000;RESERVA FORESTAL;;;;;;;;;;;;;;;
viernes 27 de marzo de 2015;KR 80 15A 15;0:10;1:04;ME15;MLI01;;;;;;;;;2;;;;;;;;0;;;2;8;;10;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.3 SERVICIO DE CARGA;1.2.3.1 CAMION;B.3 PROCESOS DE MANTENIMIENTO O REPARACION;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 27 de marzo de 2015;CL 143B No 149 - 06;0:12;0:53;ME06;;;;;;;;;;1;R12;;;;;;;1;1;;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
sábado 28 de marzo de 2015;CL 4B 39D 90;0:07;0:45;ME21;ME33;MA2;;;;;;;;3;;;;;;;;0;;1;2;8;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
sábado 28 de marzo de 2015;KR 100 26;0:03;0:40;ME15;MLI01;;;;;;;;;2;;;;;;;;0;;;3;5;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.4 DERRAMES O FUGAS  DE LIQUIDOS INFLAMABLES O COMBUSTIBLES;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 29 de marzo de 2015;AV BOYACA 75;0:03;0:21;ME29;CT4;;;;;;;;;2;R7;;;;;;;1;;1;2;7;;10;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 SERVICIO PUBLICO;1.2.2.1 BUS;B.9 FALLAS MECÁNICAS;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 29 de marzo de 2015;DG 16 104 51;0:05;1:15;ME15;MLI01;;;;;;;;;2;;;;;;;;0;;;2;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.1 COMERCIO URBANO Y METROPOLITANO;1.1.4.1.1 ALMACENES POR DEPARTAMENTOS;;;B.22.1 FALLA ELECTRICA REDES O INSTALACIONES - Falla en aparatos Eléctricos;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 29 de marzo de 2015;KR 7 43 11;0:06;1:38;ME19;MA3;ME28;;;;;;;;3;;;;;;;;0;;1;2;9;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;B.13.1 IMPRUDENCIA - Fumadores;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
lunes 30 de marzo de 2015;CL 59 No 7 - 59;0:03;0:55;ME28;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.2 FALLA ELECTRICA REDES O INSTALACIONES - Tendidos Eléctricos;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
lunes 30 de marzo de 2015;CL 124A No 54B - 12;0:14;1:02;CT05;;;;;;;;;;1;R14;;;;;;;1;;1;;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;B.17.4 LLAMAS ABIERTAS - Hornillas;B. ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
lunes 30 de marzo de 2015;KR 11 3 41;0:07;1:16;ME21;ME33;CT1;MA2;;;;;;;4;;;;;;;;0;;1;4;12;;17;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;B.4.2 ESCAPE DE GAS - G.L.P;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
lunes 30 de marzo de 2015;CL 61 2;0:05;2:23;ME28;ME19;;;;;;;;;2;;;;;;;;0;;1;1;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.2 FALLA ELECTRICA REDES O INSTALACIONES - Tendidos Eléctricos;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
martes 31 de marzo de 2015;TV 74 No 11A- 15;0:07;4:38;ME03;CT6;;;;;;;;;2;X26;X20;;;;;;2;1;;3;9;;13;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;B.22.1 FALLA ELECTRICA REDES O INSTALACIONES - Falla en aparatos Eléctricos;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
martes 31 de marzo de 2015;KR 24G CL 23 SUR;0:03;4:14;ME12;ME30;;;;;;;;;2;;;;;;;;0;;1;1;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;B.22.1 FALLA ELECTRICA REDES O INSTALACIONES - Falla en aparatos Eléctricos;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
martes 31 de marzo de 2015;AV PRIMERO DE MAYO 50;0:06;1:26;ME35;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 SERVICIO PUBLICO;1.2.2.1 BUS;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
martes 31 de marzo de 2015;CL 68B 112A 33;0:14;1:04;ME15;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;B.17.4 LLAMAS ABIERTAS - Hornillas;B. ACCIDENTAL;;;1;2;;1;2;;;;;;;;;;
martes 31 de marzo de 2015;KR 94A 129B 27;0:09;0:44;ME06;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;D.1.1 INDETERMINADA;D. INDETERMINADA;;;;1;;;1;;;;;;;;;;
miércoles 1 de abril de 2015;CL 139 No 72A- 50;0:07;5:02;ME20;CT5;;;;;;;;;2;;;;;;;;0;;1;;6;;7;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;;1;;;1;;;;;;1;;;;
miércoles 1 de abril de 2015;KR 72J BIS No 36 - 17 SUR;0:04;1:43;CT06;ME22;;;;;;;;;2;R5;;;;;;;1;1;1;1;7;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.4.1 ESCAPE DE GAS - Gas Natural;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
miércoles 1 de abril de 2015;AV BOYACA 86;0:07;0:39;ME29;CT4;;;;;;;;;2;;;;;;;;0;;;1;6;;7;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 SERVICIO PUBLICO;1.2.2.1 BUS;B.9 FALLAS MECÁNICAS;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
miércoles 1 de abril de 2015;CL 56 4 29;0:07;2:50;ME28;MA3;;;;;;;;;2;R1   ;;;;;;;1;1;;1;9;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.1 FALLA ELECTRICA REDES O INSTALACIONES - Falla en aparatos Eléctricos;B. ACCIDENTAL;;;6;2;;6;2;;;;;1;2;;;;
jueves 2 de abril de 2015;CL 128C 91A 58;0:11;0:50;ME06;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;C.5 OTROS;C. PROVOCADA;;;1;;;1;;;;;;;;;;;
jueves 2 de abril de 2015;KR 97C 157A 06;0:08;0:49;ME06;;;;;;;;;;1;R12;;;;;;;1;1;;1;4;;6;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.4.1 ESCAPE DE GAS - Gas Natural;B. ACCIDENTAL;;;2;2;3;2;2;3;;;;;;;;;
jueves 2 de abril de 2015;AV CALI AV MUTIS ;0:09;0:56;ME29;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;600;10000;;;;;;;;;;;;;;;
viernes 3 de abril de 2015;DG 68D 45C BIS SUR;0:01;9:53;ME24;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.6 VEHICULOS DE EMERGENCIA;;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;5;;;5;;;;;;;;;;;
viernes 3 de abril de 2015;KR 69B 65 76 SUR;0:07;0:32;ME35;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
sábado 4 de abril de 2015;CL 166A No 65 - 05;0:05;0:57;ME20;CT5;;;;;;;;;2;;;;;;;;0;;1;;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;D.1.1 INDETERMINADA;D. INDETERMINADA;;;1;;;1;;;;;;;;;;;
sábado 4 de abril de 2015;KR 90 CL 70;0:08;1:44;ME01;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( Panaderias, peluquerias, miscelaneas, Etc…);;;B.22.2 FALLA ELECTRICA REDES O INSTALACIONES - Tendidos Eléctricos;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
sábado 4 de abril de 2015;CL 39B SUR No 73C - 29;0:05;11:32;ME03;CT6;;;;;;;;;2;X26;R5;;;;;;2;1;;3;5;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;B.22.2 FALLA ELECTRICA REDES O INSTALACIONES - Tendidos Eléctricos;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
sábado 4 de abril de 2015;CL 60 SUR 5 16 ESTE;0:14;5:51;ME31;;;;;;;;;;1;R10;;;;;;;1;1;;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;B.22.2 FALLA ELECTRICA REDES O INSTALACIONES - Tendidos Eléctricos;B. ACCIDENTAL;;;3;1;;3;1;;;;;;;;;;
sábado 4 de abril de 2015;CL 163A 8G;0:06;2:17;ME25;ME17;;;;;;;;;2;R13;;;;;;;1;1;;2;9;;12;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 SERVICIO PUBLICO;1.2.2.4 TAXI;B.4 DERRAMES O FUGAS  DE LIQUIDOS INFLAMABLES O COMBUSTIBLES;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 5 de abril de 2015;KR 95C 91A;0:07;0:47;ME01;;;;;;;;;;1;R15;;;;;;;1;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;D.1.2 INDETERMINADA;D. INDETERMINADA;;;1;;;1;;;;;;;;;;;
domingo 5 de abril de 2015;KR 25 48A SUR 14;0:05;1:05;ME35;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.4 DERRAMES O FUGAS  DE LIQUIDOS INFLAMABLES O COMBUSTIBLES;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 5 de abril de 2015;TV 79D 73F 74 SUR;0:08;0:53;ME27;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 5 de abril de 2015;KR 68 17;0:03;0:34;ME05;MLI02;;;;;;;;;2;;;;;;;;0;;;2;7;;9;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;D.1.2 INDETERMINADA;D. INDETERMINADA;;;1;;;1;;;;;;;;;;;
lunes 6 de abril de 2015;CL 19 AV CARACAS;0:04;1:02;ME21;MA2;CT1;ME33;;;;;;;4;;;;;;;;0;;1;3;11;;15;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;3;;;3;;;;;;;;;;;
