FECHA DEL EVENTO;DIRECCIÓN;Tiempo de Respuesta;Tiempo total evento;M;M;M;M;M;M;M;M;M;M;total;R;R;R;R;R;R;Otro;total;Tte;Sto;Cbo;Bros;Otro;total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TITULO;USO;CLASE DE USO;SUBCLASE DE USO;CLASE DE VEHICULO;SUBTIPO CLASE DE VEHICULO;ORIGEN DE LA CAUSA;CAUSAS;ÁREA AFECTADA EN MTS 2;ÁREA EXPUESTA EN MTS 2;Población Expuesta Hombres;Población Expuesta Mujeres;Población Expuesta Menores;Población Afectada Hombres;Población Afectada Mujeres;Población Afectada Menores;Rescatados Hombres;Rescatados Mujeres;Rescatados Menores;Heridos Hombres;Heridos Mujeres;Heridos Menores;Sin signos vitales Hombres;Sin signos vitales Mujeres;Sin signos vitales Menores
lunes 21 de agosto de 2017;AV 1 DE MAYO 14 44;0:05;0:40;ME30;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
martes 22 de agosto de 2017;KR 80I 61 SUR;0:03;0:42;ME27;;;;;;;;;;1;R8;;;;;;;1;;1;2;5;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.6  EDUCATIVO;1.1.6.4 PLANTELES DE EDUCACION  PREESCOLAR, PRIMARIA ,BASICA Y MEDIA;;;;A.11 REACCION QUIMICA EXOTERMICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
martes 22 de agosto de 2017;KR 84A 129A 40;0:20;1:59;ME32;;;;;;;;;;1;;;;;;;;0;;;1;3;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;I. INDETERMINADA;INDETERMINADA;5000;10000;;;;;;;;;;;;;;;
martes 22 de agosto de 2017;KR 107 58A 22 SUR;0:18;0:26;ME27;;;;;;;;;;1;;;;;;;;0;;;2;2;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;I. INDETERMINADA;INDETERMINADA;30;50000;;;;;;;;;;;;;;;
martes 22 de agosto de 2017;KR 87 86 10 SUR;0:10;1:30;ME27;;;;;;;;;;1;;;;;;;;0;;;2;2;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;1;;1;1;;;;;;1;;;;
martes 22 de agosto de 2017;KR 116 152 20;0:05;0:33;ME32;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
martes 22 de agosto de 2017;KR 88C 63 67 SUR;0:23;1:21;ME22;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;I. INDETERMINADA;INDETERMINADA;300;10000;;;;;;;;;;;;;;;
martes 22 de agosto de 2017;CL 1 81C 05;0:07;0:53;ME22;CT6;;;;;;;;;2;;;;;;;;0;;;3;4;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.12 SUPERFICIES CALIENTES;ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
martes 22 de agosto de 2017;AV AMERICAS 50;0:07;1:25;MLI02;MM01;;;;;;;;;2;;;;;;;;0;;2;2;7;;11;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.2 CAMIONETA;I. INDETERMINADA;INDETERMINADA;;;1;;;1;;;;;;;;;;;
miércoles 23 de agosto de 2017;KR 13A 19-59;0:06;6:29;UR01;CT1;;;;;;;;;2;X16;;;;;;;1;;3;1;8;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;2;;1;2;;1;1;;1;1;;;;
miércoles 23 de agosto de 2017;TV 58C BIS 128A 27;0:09;2:29;ME20;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.6 FALLA ELECTRICA;ACCIDENTAL;;;2;1;;2;1;;;;;;;;;;
miércoles 23 de agosto de 2017;CL 70A SUR 89;0:15;2:59;ME35;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;A.2 CHISPA POR FRICCION MECANICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
miércoles 23 de agosto de 2017;CL 96 13 11;0:07;1:14;ME19;ME37;;;;;;;;;2;;;;;;;;0;;1;1;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.3 EMPRESARIALES;1.1.3.2 SERVICIOS A EMPRESAS INMOBILIARIAS;1.1.3.2.1 FINCA RAÍZ, ARRENDAMIENTOS. INFORMÁTICA, CONSULTORÍA, PUBLICIDAD, MERCADEO, ASESORÍA, AUDITORIA, CONTABILIDAD;;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
miércoles 23 de agosto de 2017;CL 68A 88;0:11;0:38;ME28;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;1;;1;1;;;;;1;;;;;
jueves 24 de agosto de 2017;AV CARACAS 40A-83;0:09;1:10;ME19;;;;;;;;;;1;;;;;;;;0;;;;5;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
jueves 24 de agosto de 2017;CL 6 SUR 19 25;0:06;0:41;ME30;CT2;;;;;;;;;2;;;;;;;;0;;;2;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;3;2;2;3;2;2;;;;1;;;;;
jueves 24 de agosto de 2017;DG 45B SUR AV CARCAS ;0:08;0:38;ME30;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 25 de agosto de 2017;AUTOPISTA SUR 76;0:11;0:38;ME33;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 25 de agosto de 2017;KR 19A 58 SUR 21;0:04;0:31;ME33;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.7 FALLA EN APARATO ELECTRICO;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
viernes 25 de agosto de 2017;KR 91 BIS 49A SUR-61;0:15;0:53;ME35;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;"1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA 
LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( Panaderías, peluquerías, misceláneas, dispensarios, droguerías y otros) ";;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
viernes 25 de agosto de 2017;CL 139C 114-63;0:07;2:29;CT04;;;;;;;;;;1;R12;;;;;;;1;;;1;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
viernes 25 de agosto de 2017;KR 11 116;0:07;0:47;ME17;ME4;;;;;;;;;2;;;;;;;;0;;1;1;8;;10;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHICULO DE SERVICIO PUBLICO;1.2.2.1 BUS;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 25 de agosto de 2017;TV 24 53D 51;0:05;0:33;ME19;ME37;;;;;;;;;2;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
viernes 25 de agosto de 2017;CL 137A 46;0:08;0:46;ME20;;;;;;;;;;1;R14;;;;;;;1;;2;;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
sábado 26 de agosto de 2017;KR 14A 119 83;0:09;1:53;ME04;ME17;;;;;;;;;2;;;;;;;;0;;1;1;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;P.1 LLAMA ABIERTA;PROVOCADA;;;2;3;;2;3;;;;;;;;;;
sábado 26 de agosto de 2017;CL 140 13;0:05;0:34;ME17;ME4;;;;;;;;;2;;;;;;;;0;;1;1;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;A.12 SUPERFICIES CALIENTES;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
sábado 26 de agosto de 2017;KR 30 19;0:08;0:55;UR01;;;;;;;;;;1;;;;;;;;0;;1;;5;;6;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
sábado 26 de agosto de 2017;DG 68 SUR 37 69;0:12;0:43;ME33;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;I. INDETERMINADA;INDETERMINADA;20;20000;;;;;;;;;;;;;;;
sábado 26 de agosto de 2017;TV 17M 70 SUR-36;0:10;3:16;ME24;ME33;;;;;;;;;2;;;;;;;;0;;;2;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;P.1 LLAMA ABIERTA;PROVOCADA;;;1;1;;1;1;;;;;1;;;;;
sábado 26 de agosto de 2017;CL 97 69-64;0:09;1:05;ME29;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.12 SUPERFICIES CALIENTES;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 27 de agosto de 2017;CL 67 SUR 5 ESTE 12;0:14;1:58;ME36;CT12;;;;;;;;;2;;;;;;;;0;;;1;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;P.3 OTROS, CUAL, DESCRIBALO;PROVOCADA;;;1;;1;1;;1;;;;;;1;;;
domingo 27 de agosto de 2017;CL 12 26A 69;0:04;0:59;UR01;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.16 SERVICIOS TECNICOS ESPECIALIZADOS;1.1.16.4 CARPINTERIA METALICA Y DE MADERA;;;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;2;;;2;;;;;;;;;;;
domingo 27 de agosto de 2017;CL 71P SUR 27Q 16;0:16;1:24;ME24;ME33;;;;;;;;;2;X15;;;;;;;1;1;1;2;8;;12;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;1;4;1;1;4;;;;;;;;;
domingo 27 de agosto de 2017;KR 50 131-35;0:11;1:29;ME20;;;;;;;;;;1;R14;;;;;;;1;;1;1;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.8 FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
domingo 27 de agosto de 2017;CL 39 SUR 5-22;0:18;0:45;ME30;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;A.10 LLAMA ABIERTA;ACCIDENTAL;20;20000;;;;;;;;;;;;;;;
lunes 28 de agosto de 2017;KR 95C 128D-04;0:09;1:38;ME32;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
lunes 28 de agosto de 2017;KR 4C 191 40;0:11;0:39;ME17;ME4;;;;;;;;;2;;;;;;;;0;;1;1;8;;10;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHICULO  PARTICULAR;1.2.1.1 AUTOMOVIL;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
lunes 28 de agosto de 2017;KR 80 BIS 7A 15;0:10;1:21;ME22;CT6;MA4;;;;;;;;3;R5;;;;;;;1;1;1;5;10;;17;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 EDIFIACACIONES DE GRAN ALTURA ( MAYOR A 7 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
lunes 28 de agosto de 2017;AV CALI 2;0:08;0:28;ME22;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;A.12 SUPERFICIES CALIENTES;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
martes 29 de agosto de 2017;CL 10 SUR 20A ESTE 07;0:13;2:34;ME26;CT11;;;;;;;;;2;;;;;;;;0;;;3;5;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
martes 29 de agosto de 2017;KR 1 ESTE 183;0:09;2:28;ME04;ME17;;;;;;;;;2;;;;;;;;0;;;1;9;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;I. INDETERMINADA;INDETERMINADA;;;;3;;;3;;;;;;1;;;;
martes 29 de agosto de 2017;CL 147 9 19;0:08;1:10;CT10;;;;;;;;;;1;;;;;;;;0;;;1;2;;3;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;P.2 REACCION QUIMICA EXOTERMICA;PROVOCADA;;;1;;;1;;;;;;;;;;;
martes 29 de agosto de 2017;KR 20 4B 12;0:05;1:12;UR01;CT1;;;;;;;;;2;;;;;;;;0;;;1;8;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;A.12 SUPERFICIES CALIENTES;ACCIDENTAL;;;3;;;3;;;;;;2;;;;;
martes 29 de agosto de 2017;CL 142A 113C 50;0:02;0:16;ME32;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;;;;;;;;;;;;;;
martes 29 de agosto de 2017;CL 76B 26A  BIS SUR;0:22;1:11;ME33;;;;;;;;;;1;;;;;;;;0;;;2;3;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.2 SUBNORMAL;;;;I. INDETERMINADA;INDETERMINADA;;;;;;;;;;;;;;;;;
miércoles 30 de agosto de 2017;KR 88 42F SUR-08;0:07;3:16;ME22;CT6;;;;;;;;;2;;;;;;;;0;;1;2;4;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;;;;;;;;;;;;;;;
miércoles 30 de agosto de 2017;KR 44C 22-59;0:09;0:35;MLI02;MM01;;;;;;;;;2;;;;;;;;0;;;2;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
miércoles 30 de agosto de 2017;KR 72N BIS A 40F SUR-51;0:08;0:35;ME22;MA4;CT6;;;;;;;;3;;;;;;;;0;;2;3;8;;13;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
miércoles 30 de agosto de 2017;CL 133 BIS 95B -26;0:06;0:23;ME32;;;;;;;;;;1;R12;;;;;;;1;;1;1;6;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
miércoles 30 de agosto de 2017;CL 2 10;0:07;0:48;CT01;;;;;;;;;;1;X16;;;;;;;1;1;1;;5;;7;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHICULO DE SERVICIO PUBLICO;1.2.2.5 TAXI;A.2 CHISPA POR FRICCION MECANICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
jueves 31 de agosto de 2017;CL 138 56;0:09;4:07;ME20;;;;;;;;;;1;R14;;;;;;;1;1;;;8;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.1 COMERCIO URBANO Y METROPOLITANO;1.1.4.1.1 CENTROS COMERCIALES;;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
jueves 31 de agosto de 2017;AV BOYACA AV AL LLANO;0:01;1:21;ME36;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.3 VEHICULO DE CARGA;1.2.3.1 CAMION;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
jueves 31 de agosto de 2017;CL 69H 19G SUR;0:05;0:55;ME33;;;;;;;;;;1;;;;;;;;0;;;2;2;;4;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;;A.10 LLAMA ABIERTA;ACCIDENTAL;70;100;;;;;;;;;;;;;;;
jueves 31 de agosto de 2017;CL 72 9 ;0:06;0:48;ME37;;;;;;;;;;1;;;;;;;;0;;;1;5;;6;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHICULO DE SERVICIO PUBLICO;1.2.2.5 TAXI;A.13 SUPERFICIES CALIENTES;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
jueves 31 de agosto de 2017;KR 14C 76B SUR;0:03;0:35;ME36;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
jueves 31 de agosto de 2017;KR 11A 190 12;0:12;1:02;ME04;ME17;;;;;;;;;2;;;;;;;;0;;1;1;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.10 LLAMA ABIERTA;ACCIDENTAL;;;;1;;;1;;;;;;1;;;;
viernes 1 de septiembre de 2017;TV 12B 40 95 SUR;0:13;1:40;ME30;CT2;;;;;;;;;2;R3;;;;;;;1;1;1;1;8;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;I. INDETERMINADA;INDETERMINADA;;;2;;;2;;;;;;1;;;;;
viernes 1 de septiembre de 2017;KR 16B 17A;0:05;0:50;ME21;UR01;CT1;;;;;;;;3;;;;;;;;0;;3;;9;;12;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.3 VEHICULO DE CARGA;1.2.3.1 CAMION;I. INDETERMINADA;INDETERMINADA;;;1;;;1;;;;;;;;;;;
viernes 1 de septiembre de 2017;PORTAL USME;0:05;0:33;ME36;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHICULO DE SERVICIO PUBLICO;1.2.2.2 BUSETA (20 A 30 PASAJEROS);A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 1 de septiembre de 2017;AV CALI AV ESPERANZA;0:12;0:43;ME05;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;A.10 LLAMA ABIERTA;ACCIDENTAL;10;3000;;;;;;;;;;;;;;;
viernes 1 de septiembre de 2017;KR 12 5;0:06;3:03;ME03;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.6 FALLA ELECTRICA;ACCIDENTAL;;;1;1;;1;1;;;;;1;;;;;
viernes 1 de septiembre de 2017;CL 5 31B;0:12;0:39;UR01;;;;;;;;;;1;;;;;;;;0;;2;;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.3 CERCADOS DE PINOS Y OTRAS ESPECIES;;;;;;I. INDETERMINADA;INDETERMINADA;5;5;;;;;;;;;;;;;;;
viernes 1 de septiembre de 2017;CL 78 SUR 79A 45;0:08;1:06;ME27;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.12 SUPERFICIES CALIENTES;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
viernes 1 de septiembre de 2017;TV 10 BIS ESTE 42A 43 SUR;0:13;1:03;ME26;CT11;;;;;;;;;2;;;;;;;;0;;;3;5;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.12 SUPERFICIES CALIENTES;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
sábado 2 de septiembre de 2017;CL 25B 69C-19;0:04;2:49;MLI02;MM01;;;;;;;;;2;;;;;;;;0;;3;1;6;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.11 REACCION QUIMICA EXOTERMICA;ACCIDENTAL;;;;1;;;1;;;;;;;;;;
sábado 2 de septiembre de 2017;CL 69K BIS SUR 18J-33;0:04;1:39;ME33;ME24;;;;;;;;;2;;;;;;;;0;1;1;2;6;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1  EDIFICACIÓN BAJA ( DE 1 A 6 PISOS);;;A.12 SUPERFICIES CALIENTES;ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
sábado 2 de septiembre de 2017;CL 145 103B-69;0:08;1:33;ME32;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;A.10 LLAMA ABIERTA;ACCIDENTAL;100;1000;;;;;;;;;;;;;;;
