FECHA DEL EVENTO;DIRECCIÓN;Tiempo de Respuesta;Tiempo total evento;M;M;M;M;M;M;M;M;M;M;total;R;R;R;R;R;R;Otro;total;Tte;Sto;Cbo;Bros;Otro;total;SERVICIO;CLASE DE SERVICIO;SUBCLASE DE SERVICIO;TITULO;USO;CLASE DE USO;SUBCLASE DE USO;CLASE DE VEHICULO;SUBTIPO CLASE DE VEHICULO;ORIGEN DE LA CAUSA;CAUSAS;ÁREA AFECTADA EN MTS 2;ÁREA EXPUESTA EN MTS 2;Población Expuesta Hombres;Población Expuesta Mujeres;Población Expuesta Menores;Población Afectada Hombres;Población Afectada Mujeres;Población Afectada Menores;Rescatados Hombres;Rescatados Mujeres;Rescatados Menores;Heridos Hombres;Heridos Mujeres;Heridos Menores;Sin signos vitales Hombres;Sin signos vitales Mujeres;Sin signos vitales Menores
viernes 24 de junio de 2016;CL 36F SUR 10 ESTE;0:12;1:21;ME18;;;;;;;;;;1;X14;;;;;;;1;1;;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 24 de junio de 2016;TV 2 67 22;0:06;1:49;ME28;ME19;;;;;;;;;2;;;;;;;;0;;;2;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
sábado 25 de junio de 2016;KR 79B 49B 15 SUR;0:07;2:39;ME13;CT6;;;;;;;;;2;;;;;;;;0;;;4;3;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.27 OTROS;C. PROVOCADA;;;1;4;;1;4;;;;;;;;;;
sábado 25 de junio de 2016;TV 8B ESTE 89 SUR;0:10;0:47;ME31;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 26 de junio de 2016;CL 24F 85B 05;0:07;1:06;ME01;CT3;;;;;;;;;2;R6;;;;;;;1;;1;1;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.2 FALLA ELECTRICA REDES O INSTALACIONES - Tendidos Eléctricos;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 26 de junio de 2016;KR 20 11 50;0:01;0:21;ME36;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;B.4.2 ESCAPE DE GAS - G.L.P;B. ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
lunes 27 de junio de 2016;CL 13 SUR 18A-27 ESTE;0:12;2:30;ME04;;;;;;;;;;1;X14;;;;;;;1;1;;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;C.3 HABITANTES DE LA CALLE;C. PROVOCADA;;;2;;;2;;;;;;;;;;;
lunes 27 de junio de 2016;KR 19A 138-23;0:08;1:58;ME25;;;;;;;;;;1;;;;;;;;0;;1;;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
lunes 27 de junio de 2016;CL 17F 121A;0:08;2:22;ME01;CT3;;;;;;;;;2;R6;;;;;;;1;;1;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.2 FALLA ELECTRICA REDES O INSTALACIONES - Tendidos Eléctricos;B. ACCIDENTAL;;;3;;1;3;;1;;;;;;;;;
lunes 27 de junio de 2016;CL 71 3 50;0:05;0:36;ME19;ME28;;;;;;;;;2;;;;;;;;0;;1;1;8;;10;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
martes 28 de junio de 2016;KR 93D 6 80;0:08;3:43;ME13;CT6;;;;;;;;;2;R5;;;;;;;1;;;2;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.1 FALLA ELECTRICA REDES O INSTALACIONES - Falla en aparatos Eléctricos;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
martes 28 de junio de 2016;KR 80 59 SUR 21;0:09;2:19;ME27;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;B.3.1 CHISPAS ELÉCTRICAS - Trabajo de Mantenimiento;B. ACCIDENTAL;;;2;;;1;;;;;;1;;;;;
martes 28 de junio de 2016;KR 105 70D;0:04;1:39;ME05;;;;;;;;;;1;;;;;;;;0;;1;1;3;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.3.1 CHISPAS ELÉCTRICAS - Trabajo de Mantenimiento;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
martes 28 de junio de 2016;KR 10 39 SUR 61;0:15;1:15;ME12;ME30;;;;;;;;;2;;;;;;;;0;;;2;6;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.4 DERRAMES O FUGAS  DE LIQUIDOS INFLAMABLES O COMBUSTIBLES;B. ACCIDENTAL;;;1;;;;;;;;;;;;;;
miércoles 29 de junio de 2016;KR 1C 40 40 SUR;0:09;0:43;ME18;;;;;;;;;;1;;;;;;;;0;;1;1;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;20;100;;;;;;;;;;;;;;;
miércoles 29 de junio de 2016;CL 52 SUR 99 72;0:09;4:59;ME27;;;;;;;;;;1;;;;;;;;0;;1;;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;D.1.1 INDETERMINADA;D. INDETERMINADA;;;1;;;1;;;;;;;;;;;
miércoles 29 de junio de 2016;KR 96G 20D 35;0:02;1:54;ME01;MLI01;CT3;;;;;;;;3;;;;;;;;0;;1;1;8;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;D.1.1 INDETERMINADA;D. INDETERMINADA;;;1;;;1;;;;;;;;;;;
jueves 30 de junio de 2016;AV ACARACAS 56 SUR;0:07;3:45;ME31;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;D.1.2 INDETERMINADA;D. INDETERMINADA;;;1;;;1;;;;;;;;;;;
jueves 30 de junio de 2016;KR 11C 118;0:07;2:07;ME25;ME6;;;;;;;;;2;;;;;;;;0;;1;1;6;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.2 CAMIONETA;D.1.2 INDETERMINADA;D. INDETERMINADA;;;1;;;1;;;;;;;;;;;
jueves 30 de junio de 2016;CL 12 13 29;0:03;3:52;ME21;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.13 PERSONALES;1.1.13.4 RESTAURANTES;;;;D.1.1 INDETERMINADA;D. INDETERMINADA;;;1;2;;1;2;;;;;;2;;;;
jueves 30 de junio de 2016;CL 11 No 73B - 19;0:11;3:01;MLI02;ME34;;;;;;;;;2;;;;;;;;0;;2;1;5;;8;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.2 FALLA ELECTRICA REDES O INSTALACIONES - Tendidos Eléctricos;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
jueves 30 de junio de 2016;KR 112C 128B 88;0:06;2:39;ME32;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
viernes 1 de julio de 2016;AV CALI 37 SUR ;0:05;0:49;ME22;CT6;;;;;;;;;2;;;;;;;;0;;1;1;4;;6;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 1 de julio de 2016;KRE 92A 38C 27 SUR;0:07;1:54;ME22;ME13;CT6;;;;;;;;3;;;;;;;;0;;2;1;7;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;B.17.4 LLAMAS ABIERTAS - Hornillas;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 1 de julio de 2016;DG 48D SUR 5J 68;0:14;1:46;ME30;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 1 de julio de 2016;KR 11 113 05;0:14;3:40;ME25;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 1 de julio de 2016;KR 19 6;0:04;0:16;ME21;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.2 CAMIONETA;B.3 PROCESOS DE MANTENIMIENTO O REPARACION;B. ACCIDENTAL;;;2;;;2;;;;;;1;;;;;
sábado 2 de julio de 2016;KR 25 52B SUR 07;0:07;0:58;ME35;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;1.1.4.3.1 TIENDAS DE BARRIO Y LOCALES DE ACTIVIDAD ECONÓMICA LIMITADA EN COMERCIO Y/O SERVICIOS LIMITADOS ( Panaderias, peluquerias, miscelaneas, Etc…);;;B.13.1 IMPRUDENCIA - Fumadores;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
sábado 2 de julio de 2016;AV BOYACA CL 80;0:05;0:49;CT04;;;;;;;;;;1;;;;;;;;0;;;1;1;;2;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
sábado 2 de julio de 2016;CL 44 KR 14;0:05;0:47;ME28;;;;;;;;;;1;;;;;;;;0;;1;1;3;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.2 CAMIONETA;B.4 DERRAMES O FUGAS  DE LIQUIDOS INFLAMABLES O COMBUSTIBLES;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
sábado 2 de julio de 2016;KR 5 No 71A- 06;0:14;3:15;ME16;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;B.4.1 ESCAPE DE GAS - Gas Natural;B. ACCIDENTAL;;;2;;;2;;;;;;;;;;;
sábado 2 de julio de 2016;CL 185 No 11 - 25;0:10;1:50;ME25;ME3;;;;;;;;;2;;;;;;;;0;;1;3;6;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.2 FALLA ELECTRICA REDES O INSTALACIONES - Tendidos Eléctricos;B. ACCIDENTAL;;;2;6;;2;6;;;;;;;;;;
sábado 2 de julio de 2016;KR 6B 163D 28;0:10;1:54;ME25;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.11 DESCUIDO CON EQUIPOS GENERADORES DE CALOR POR RESISTENCIA;B. ACCIDENTAL;;;;2;;;2;;;;;;;;;;
sábado 2 de julio de 2016;KR 54A 167 63;0:02;0:37;ME20;CT5;;;;;;;;;2;R14;;;;;;;1;1;1;1;6;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.1 FALLA ELECTRICA REDES O INSTALACIONES - Falla en aparatos Eléctricos;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
sábado 2 de julio de 2016;KR 68 70 68;0:03;1:11;CT04;;;;;;;;;;1;;;;;;;;0;;;1;1;;2;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.1 COMERCIO URBANO Y METROPOLITANO;1.1.4.1.2 CENTROS COMERCIALES;;;B.22.1 FALLA ELECTRICA REDES O INSTALACIONES - Falla en aparatos Eléctricos;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 3 de julio de 2016;KR 17 BIS A No 60B - 07 SUR;0:06;0:39;ME33;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.1 VEHICULO;D.1.2 INDETERMINADA;D. INDETERMINADA;;;1;;;1;;;;;;;;;;;
domingo 3 de julio de 2016;KR 30 CL 79;0:09;0:26;CT04;;;;;;;;;;1;;;;;;;;0;;;;2;;2;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.2 RESIDUOS VEGETALES;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;2;50;;;;;;;;;;;;;;;
lunes 4 de julio de 2016;KR 69F No 1 - 21;0:08;3:26;ME22;ME13;CT6;;;;;;;;3;;;;;;;;0;;2;3;5;;10;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;B.22.1 FALLA ELECTRICA REDES O INSTALACIONES - Falla en aparatos Eléctricos;B. ACCIDENTAL;;;2;1;;2;1;;;;;;;;;;
lunes 4 de julio de 2016;DG 89B No 118 - 45;0:10;0:59;ME05;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.13.1 IMPRUDENCIA - Fumadores;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
lunes 4 de julio de 2016;DG  64A KR 41 SUR;0:03;2:24;ME33;;;;;;;;;;1;X15;;;;;;;1;1;1;2;5;;9;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 SERVICIO PUBLICO;1.2.2.1 BUS;B.4 DERRAMES O FUGAS  DE LIQUIDOS INFLAMABLES O COMBUSTIBLES;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
lunes 4 de julio de 2016;CL 62 7 A;0:01;1:44;ME28;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.3 MOTOCICLETA;D.1.2 INDETERMINADA;D. INDETERMINADA;;;1;;;1;;;;;;;;;;;
martes 5 de julio de 2016;KR 91 22C;0:07;0:51;ME01;MLI01;;;;;;;;;2;;;;;;;;0;;;1;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;C.5 OTROS;C. PROVOCADA;;;1;1;;1;1;;;;;;;;;;
martes 5 de julio de 2016;CL 18A SUR 29B;0:03;3:04;ME30;CT2;;;;;;;;;2;;;;;;;;0;;1;1;5;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;D.1.1 INDETERMINADA;D. INDETERMINADA;;;4;;;4;;;;;;3;;;;;
martes 5 de julio de 2016;KR 4F BIS ESTE 87 58 SUR;0:08;0:55;ME12;;;;;;;;;;1;R10;;;;;;;1;1;1;1;4;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.2 FALLA ELECTRICA REDES O INSTALACIONES - Tendidos Eléctricos;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
miércoles 6 de julio de 2016;KR 29B 67 50;0:10;2:05;ME19;ME28;;;;;;;;;2;R1;;;;;;;1;1;2;1;7;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;1.1.2.1.1 PROCESAMIENTO INDUSTRIAL;;;B.6 DESCUIDO AL EFECTUAR TRABAJOS CON SOLDADURA.;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
miércoles 6 de julio de 2016;KR 53C 134 70;0:07;1:29;ME20;;;;;;;;;;1;;;;;;;;0;;1;;3;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.4 LLAMAS ABIERTAS - Hornillas;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
miércoles 6 de julio de 2016;CL 57 20;0:03;1:33;ME28;ME19;;;;;;;;;2;;;;;;;;0;;2;;6;;8;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 SERVICIO PUBLICO;1.2.2.2 BUSETA (20 A 30 PASAJEROS);B.6 FALLA ELECTRICA;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
miércoles 6 de julio de 2016;TV 5A ESTE 3B 25;0:08;1:22;ME04;;;;;;;;;;1;;;;;;;;0;;1;1;3;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;5;6;6;5;6;6;;;;;;;;;
jueves 7 de julio de 2016;KR 146A 143B 34;0:14;2:55;ME20;;;;;;;;;;1;;;;;;;;0;;;1;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;D.1.1 INDETERMINADA;D. INDETERMINADA;;;1;2;2;1;2;2;;;;;;;;;
jueves 7 de julio de 2016;CL 79A No 63 - 39;0:07;0:57;ME29;CT4;;;;;;;;;2;;;;;;;;0;;;1;6;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
jueves 7 de julio de 2016;KR 13A No 127A- 42;0:09;2:38;ME25;ME3;;;;;;;;;2;;;;;;;;0;;1;1;7;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.1 FALLA ELECTRICA REDES O INSTALACIONES - Falla en aparatos Eléctricos;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
viernes 8 de julio de 2016;CL 33 SUR 26D 71;0:08;1:18;ME30;CT2;;;;;;;;;2;;;;;;;;0;;;2;3;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.2 FALLA ELECTRICA REDES O INSTALACIONES - Tendidos Eléctricos;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
viernes 8 de julio de 2016;KR 96 A 129C 37;0:09;0:32;ME32;;;;;;;;;;1;;;;;;;;0;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.2 FALLA ELECTRICA REDES O INSTALACIONES - Tendidos Eléctricos;B. ACCIDENTAL;;;;1;;;1;;;;;;;;;;
viernes 8 de julio de 2016;TV 23A 47 47 SUR;0:06;0:49;ME35;;;;;;;;;;1;;;;;;;;0;;1;3;;;4;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;1;1;;1;1;;;;;;;;;;
viernes 8 de julio de 2016;KR 80B 6 25;0:07;1:43;ME13;CT6;;;;;;;;;2;;;;;;;;0;;2;2;7;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;D.1.1 INDETERMINADA;D. INDETERMINADA;;;;1;;;1;;;;;;;;;;
sábado 9 de julio de 2016;AV SUBA CL 170;0:04;1:48;ME32;;;;;;;;;;1;;;;;;;;0;;;1;3;;4;1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 SERVICIO PARTICULAR;1.2.1.2 CAMIONETA;B.2 ESCAPE O FUGA DE GAS;B. ACCIDENTAL;;;1;1;;1;1;;;;;1;;;;;
sábado 9 de julio de 2016;TV 94L 80 BIA;0:08;0:21;ME05;;;;;;;;;;1;;;;;;;;0;;;2;3;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.1 PASTOS;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;20;1000;;;;;;;;;;;;;;;
domingo 10 de julio de 2016;KR 21 7 43;0:06;1:27;ME21;ME36;MA2;;;;;;;;3;;;;;;;;0;;3;;8;;11;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 10 de julio de 2016;CL 147C 101 57;0:06;0:56;ME32;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.3 CERCADOS DE PINOS Y OTRAS ESPECIES;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;15;200;;;;;;;;;;;;;;;
domingo 10 de julio de 2016;KR 9F ESTE # 22B - 12 SUR;0:05;3:32;ME18;;;;;;;;;;1;;;;;;;;0;;;1;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.22.1 FALLA ELECTRICA REDES O INSTALACIONES - Falla en aparatos Eléctricos;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 10 de julio de 2016;CL 64G No 97A - 06;0:08;1:13;CT04;;;;;;;;;;1;R15;;;;;;;1;;1;;4;;5;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.2 VIVIENDA MAYORES 3 PISOS;;;B.22.2 FALLA ELECTRICA REDES O INSTALACIONES - Tendidos Eléctricos;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
domingo 10 de julio de 2016;CL 14 No 107 - 54;0:04;1:46;ME01;CT3;;;;;;;;;2;;;;;;;;0;;;2;4;;6;1. INCENDIOS;1.3 FORESTALES;1.3.1 QUEMAS;1.3.1.3 CERCADOS DE PINOS Y OTRAS ESPECIES;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;35;200;;;;;;;;;;;;;;;
domingo 10 de julio de 2016;KR 7 CL 100;0:08;1:49;ME28;ME19;;;;;;;;;2;R1;X9;;;;;;2;1;6;3;9;;19;1. INCENDIOS;1.3 FORESTALES;1.3.2 CONATOS DE 0 A 5000 MTS 2;1.3.2.1 VEGETACIÓN NATIVA;;;;;;D.1.3 INDETERMINADA;D. INDETERMINADA;80;EL CERRO;;;;;;;;;;;;;;;
domingo 10 de julio de 2016;CL 40 BIS SUR 82;0:08;4:16;ME22;ME13;CT6;;;;;;;;3;;;;;;;;0;;2;2;5;;9;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;1.1.2.2.1 ALMACENAMIENTO;;;B.26 REACCIÓN QUÍMICA EXOTÉRMICA;B. ACCIDENTAL;;;2;1;;2;1;;1;1;;1;1;;;;
domingo 10 de julio de 2016;CL 48R SUR 1A 60 ESTE;0:13;1:16;ME12;;;;;;;;;;1;R10;;;;;;;1;;2;2;3;;7;1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;1.1.1.1.1 VIVIENDA HASTA 3 PISOS;;;B.17.2 LLAMAS ABIERTAS - Velas;B. ACCIDENTAL;;;1;;;1;;;;;;;;;;;
