FECHA DEL;DIRECCIÓN;Latitud;Longitud;Tiempo de;Tiempo tot;RECURSOS;RECURSOS2;RECURSOS3;RECURSOS4;RECURSOS5;RECURSOS6;RECURSOS7;TOTAL RECU;J1;J2;Cdte.;Sub. Cdte.;Tte.;Sgto.;Cabo;Bro.;Otro;Total;SERVICIO;CLASE DE S;SUBCLASE D;TIPO SUBCL;USO DE LA;CLASE DE U;SUBCLASE_1;CLASE DE V;SUBCLASE_2;ÁREA AFEC;ÁREA EXPU;ORIGEN DE;CAUSAS;Población;Poblaci�_1;Poblaci�_2;Poblaci�_3;Poblaci�_4;Poblaci�_5;Poblaci�_6;Poblaci�_7;Rescatados;Rescatad_1;Rescatad_2;Rescatad_3;Heridos Ho;Heridos Mu;Heridos Ni;Heridos _1;Sin signos;Sin sign_1;Sin sign_2;Sin sign_3;NVA CLASIF;NAME CLAS
"sábado, 20 de junio de 2020";KR 63    22    31;"4.642562109000000";"-74.106731139999994";0:06:23;1:28:19;MM-01;ME-34;X-39;;;;;"0";;;;;;"1";"2";"8";;"11";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"sábado, 20 de junio de 2020";CL 46B   SUR 81C    43;"4.622381000000000";"-74.170060000000007";0:04:54;0:55:14;ME-22;CT-06;MA-04;X-29;;;;"0";;;;;"1";"1";"1";"9";;"12";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"sábado, 20 de junio de 2020";CL 71   SUR 13A    4 ESTE;"4.522507000000000";"-74.091065000000000";0:13:35;1:25:16;ME-41;;;;;;;"0";;;;;;"1";;"4";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.2 CAMIONETA;;;1.2.1.11 LLAMA ABIERTA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"sábado, 20 de junio de 2020";KR 19    70P    32;"4.545806233000000";"-74.152317909999994";0:11:03;1:51:37;ME-36;X-47;;;;;;"0";;;;;;"1";"1";"7";;"9";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.16 SERVICIOS TÉCNICOS ESPECIALIZADOS;1.1.16.4 CARPINTERIA METALICA Y DE MADERA;;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"lunes, 22 de junio de 2020";KR 38    27B    28 SUR;"4.598113611000000";"-74.116821090000002";0:03:38;0:42:38;X-35;CT-12;;;;;;"0";;;;;;"1";"1";"5";;"7";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;"1";"3";"3";;"3";"1";"3";;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"martes, 23 de junio de 2020";KR 18    55    8 SUR;"4.565349921000000";"-74.130854729999996";0:04:12;3:24:47;ME-36;;;;;;;"0";;;;;;"1";;"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"martes, 23 de junio de 2020";KR 78K    40    38 SUR;"4.621331917000000";"-74.155642799999995";0:01:00;1:09:00;CT-06;;;;;;;"0";;;;;;;"1";"1";;"2";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.3 COMERCIO VECINAL;;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;"1";"1";;;"1";"1";;;;;;;"1";;;;;;;;1.1.2;1.1.2 Estructuras Formales
"martes, 23 de junio de 2020";CL 4    37B    21;"4.610156087000000";"-74.107691979999998";0:09:09;2:07:32;ME-21;;;;;;;"0";;;;;;;"1";"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;"2";"1";;;"2";"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"martes, 23 de junio de 2020";CL 26   SUR 89C;"4.643075000000000";"-74.164288999999997";0:10:03;1:10:45;ME-22;;;;;;;"0";;;;;;;"1";"4";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.4.1 INDETERMINADA;INDETERMINADA;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"miércoles, 24 de junio de 2020";CL 62A   SUR 97D    79;"4.634233000000000";"-74.197920999999994";0:09:17;3:27:31;MLI01;;;;;;;"1";;;;;;"1";;"3";;"4";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.1 BUS;;;"1.2.3.3  OTRAS, CUAL, DESCRIBALA";PROVOCADA;"1";"1";;;"1";"1";;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"miércoles, 24 de junio de 2020";KR 116    23C    59;"4.690173000000000";"-74.145865999999998";0:09:00;0:42:00;ME-43;;;;;;;"1";;;;;;;"2";"2";;"4";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"miércoles, 24 de junio de 2020";CL 11   SUR 12    12;"4.583901988000000";"-74.092816610000000";0:03:23;1:32:32;ME-30;CT-12;;;;;;"2";;;;;;;"1";"6";;"7";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.2 VEHÍCULO DE SERVICIO PÚBLICO;1.2.2.5 TAXI;;;1.2.1.3  CHISPAS ELECTRICAS;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"miércoles, 24 de junio de 2020";KR 77P BIS B  51A    21 SUR;"4.607929292000000";"-74.167833290000004";0:07:11;2:28:11;ME-22;CT-06;;;;;;"2";;;;;;;"1";"5";;"6";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.2 CAMIONETA;;;1.2.3.2  REACCION QUIMICA EXOTERMICA;PROVOCADA;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"jueves, 25 de junio de 2020";CL 36A   SUR 72L    68;"4.616177000000000";"-74.143462999999997";0:04:35;1:25:56;ME-22;CT-06;MA-04;;;;;"3";;;;;;"1";"1";"9";;"11";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;"1.5";"1.5 Sistema de almacenamiento, tanques y/0 contenedores"
"jueves, 25 de junio de 2020";KR 87P    81A     SUR;"4.619249000000000";"-74.205627000000007";0:17:02;0:55:55;MLI01;;;;;;;"1";;;;;;"1";"1";"3";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"viernes, 26 de junio de 2020";CL 55 104 48;"4.644078805000000";"-74.194222929999995";0:11:00;1:24:00;MLI01;X-34;;;;;;"2";;;;;;"1";"1";"5";;"7";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.3.2 REACCION QUIMICA EXOTERMICA;PROVOCADA;;"1";;;;"1";;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"viernes, 26 de junio de 2020";CL 51 SUR 7 74;"4.557335704000000";"-74.121792950000000";0:20:53;1:35:02;ME-36;;;;;;;"1";;;;;"1";;"1";"3";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.6 VEHÍCULOS DE EMERGENCIA Y SEGURIDAD;1.2.6.3 VEHÍCULOS DE POLICÍA;;;1.2.3.1 LLAMA ABIERTA;PROVOCADA;"3";;;;"3";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"viernes, 26 de junio de 2020";KR 92 60 90 SUR;"4.630918000000000";"-74.193809999999999";0:09:13;0:42:34;MLI01;;;;;;;"1";;;;;;"1";"1";"3";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.3 MOTOCICLETA;;;"1.2.3.3 OTRAS, CUAL, DESCRIBALA";PROVOCADA;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"viernes, 26 de junio de 2020";KR 112 63 BIS;"4.703068000000000";"-74.134739999999994";0:05:29;0:57:53;ME-48;;;;;;;"1";;;;;;;"2";"4";;"6";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.10 LLAMA ABIERTA;ACCIDENTAL;"1";"1";;;"1";"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"sábado, 27 de junio de 2020";CL 165 13C 5;"4.743283000000000";"-74.033869999999993";0:04:59;2:50:40;ME-17;ME-42;;;;;;"2";;;;;;;"2";"8";;"10";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO PARTICULAR;1.2.1.1 AUTOMÓVIL;;;"1.2.3.3 OTRAS, CUAL, DESCRIBALA";PROVOCADA;"2";;;;"2";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"domingo, 28 de junio de 2020";CL 17    118    98;"4.685053000000000";"-74.157229999999998";0:05:01;2:29:22;ME-43;CT-08;;;;;;"0";;;;;;"1";"1";"6";;"8";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;"1.5";"1.5 Sistema de almacenamiento, tanques y/0 contenedores"
"domingo, 28 de junio de 2020";CL 64G    98A    2;"4.695590422000000";"-74.122071950000006";0:16:08;3:09:29;ME-48;;;;;;;"0";;;;;;"1";"1";"3";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.10 LLAMA ABIERTA;PROVOCADA;"2";;;;"2";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"domingo, 28 de junio de 2020";CL 24A   SUR 2    6;"4.568534722000000";"-74.090598720000003";0:05:33;0:51:23;ME-24;;;;;;;"0";;;;;;;"1";"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"lunes, 29 de junio de 2020";KR 72H    40    0 SUR;"4.602518853000000";"-74.143232179999998";0:06:27;4:00:03;MA-04;ME-22;CT-06;;;;;"0";;;;;;;"2";"10";;"12";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.11  REACCION QUIMICA EXOTERMICA;ACCIDENTAL;"7";"7";"3";"2";"7";"7";"3";"2";;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"martes, 30 de junio de 2020";KR 74A    168A    45;"4.753181566000000";"-74.067286609999996";0:02:42;0:59:34;ME-20;CT-05;;;;;;"0";;;;;;"1";"1";"5";;"7";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.12 SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"martes, 30 de junio de 2020";KR 98A    15A    70;"4.666051820000000";"-74.153279990000001";0:05:09;0:39:11;ME-43;CT-08;;;;;;"0";;;;;;;"2";"6";;"8";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.3.1 LLAMA ABIERTA;PROVOCADA;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"martes, 30 de junio de 2020";KR 69 BIS   36    29 SUR;"4.611557000000000";"-74.137811999999997";0:03:06;4:00:08;ME-22;CT-06;X-26;;;;;"0";;;;;;"1";"1";"8";;"10";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.1 FABRICAS;;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;"1.5";"1.5 Sistema de almacenamiento, tanques y/0 contenedores"
"martes, 30 de junio de 2020";CL 39A    17    23;"4.628146008000000";"-74.071228289999993";0:02:45;3:22:29;ME-37;MA-03;;;;;;"0";;;;;;;"2";"8";;"10";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.7 CULTURAL;1.1.7.2 CENTROS CULTURALES Y ARTISTICOS;;;;;;1.1.1.6 FALLA ELECTRICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.4.2;1.4.2 Centros multimodales
miércoles 1 de julio de 2020;CL 42A   SUR 100;"4.648853000000000";"-74.178496999999993";0:06:09;2:07:09;ME-22;CT-06;X-29;;;;;"3";;;;;;"1";"2";"8";;"11";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"2";;;;"2";;;;;;;;;;;;;;;;"4.3";4.3 Redes urbanas de gas
miércoles 1 de julio de 2020;CL 74    1    8;"4.654660535000000";"-74.049929590000005";0:10:05;0:48:00;ME-37;MA-03;;;;;;"2";;;;;;"1";"2";"7";;"10";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.2 COMERCIO ZONAL;;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"jueves, 2 de julio de 2020";KR 16B BIS   58    6 SUR;"4.561970000000000";"-74.131114999999994";0:05:00;2:38:00;ME-40;X-47;;;;;;"2";;;;;"1";"1";"1";"5";;"8";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;;"1";;;;"1";;;;;;;;"1";;;;;;;1.1.2;1.1.2 Estructuras Formales
"jueves, 2 de julio de 2020";;"4.562189000000000";"-73.994787000000002";0:23:00;1:37:00;ME-38;;;;;;;"1";;;;;;;;"4";;"4";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.10  FUENTE DE CALOR NO IDENTIFICADA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"jueves, 2 de julio de 2020";CL 84   SUR 9;"4.506784000000000";"-74.111371000000005";0:06:00;1:06:00;ME-36;;;;;;;"1";;;;;;;"2";"3";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.1.11  LLAMA ABIERTA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"jueves, 2 de julio de 2020";DG 5A    37B    60;"4.611812106000000";"-74.107015939999997";0:13:00;1:36:00;MA-02;UR-01;;;;;;"2";;;;;;"3";;"7";;"10";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;"1";"1";;;"1";"1";;;;;;;"1";"1";;;;;;;1.1.2;1.1.2 Estructuras Formales
"jueves, 2 de julio de 2020";TV 32    79    47 SUR;"4.564373000000000";"-74.168430000000001";0:14:18;3:49:02;ME-35;;;;;;;"1";;;;;;"1";;"3";;"4";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.3.1  LLAMA ABIERTA;PROVOCADA;"1";"2";;"3";"1";"2";;"3";;;;;"1";"2";;"3";;;;;"1.2";1.2 Estructuras de mediana altura
"jueves, 2 de julio de 2020";CL 34   SUR 82    51;"4.635282000000000";"-74.158939000000004";0:07:47;1:10:16;ME-22;X-29;CT-06;;;;;"3";;;;;;"1";"2";"9";;"12";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;"1";"1";;;"1";"1";;;;;;;;;;;;;;;"1.5";"1.5 Sistema de almacenamiento, tanques y/0 contenedores"
"viernes, 3 de julio de 2020";KR 129    15    0;"4.687205000000000";"-74.167964999999995";0:02:38;2:03:22;ME-43;X-25;;;;;;"2";;;;;;"1";"1";"6";;"8";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.3 VEHÍCULO DE CARGA;1.2.3.2 CAMIÓN TRACTOR;;;1.2.1.2  CHISPA POR FRICCION MECANICA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"viernes, 3 de julio de 2020";CL 152    114A;"4.756413000000000";"-74.099142999999998";0:08:17;2:40:12;ME-32;ME-47;;;;;;"2";;;;;;"1";"1";"6";;"8";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.4 COMERCIAL;1.1.4.2 COMERCIO ZONAL;;;;;;1.1.1.12  SUPERFICIES CALIENTES;ACCIDENTAL;"1";"1";;;"1";"1";;;;;;;;"1";;;;;;;1.1.2;1.1.2 Estructuras Formales
"sábado, 4 de julio de 2020";KR 6    6    33;"4.590733071000000";"-74.078440979999996";0:02:39;2:51:33;ME-38;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.16 SERVICIOS TÉCNICOS ESPECIALIZADOS;1.1.16.4 CARPINTERIA METALICA Y DE MADERA;;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"1";"1";;;"1";"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"sábado, 4 de julio de 2020";CL 72    102    22;"4.705130000000000";"-74.117945000000006";0:07:32;1:33:32;ME-48;CT-09;;;;;;"2";;;;;;;"2";"4";;"6";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;"4";"4";"1";"1";"4";"4";"1";"1";;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"sábado, 4 de julio de 2020";CL 44    18A    8;"4.632635967000000";"-74.071559489999999";0:08:20;1:59:20;ME-37;;;;;;;"1";;;;;;;"2";"2";;"4";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"sábado, 4 de julio de 2020";CL 151    54    38;"4.734291800000000";"-74.056424750000005";0:06:00;1:07:00;ME-20;;;;;;;"1";;;;;;"1";"1";"2";;"4";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"lunes, 6 de julio de 2020";KR 86    24;"4.673652000000000";"-74.123880999999997";0:08:19;1:04:10;ME-43;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.6  FALLA ELECTRICA;ACCIDENTAL;;"2";;;;"2";;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"miércoles, 8 de julio de 2020";KR 69J    64;"4.675791000000000";"-74.095222000000007";0:04:30;0:37:01;ME-29;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.1.11  LLAMA ABIERTA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"miércoles, 8 de julio de 2020";CL 8A    72B    52;"4.638359000000000";"-74.137997999999996";0:05:41;1:44:22;ME-22;CT-06;MA-04;;;;;"3";;;;;;"1";"2";"9";;"12";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.4.1 INDETERMINADA;INDETERMINADA;;"2";;;;"2";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"miércoles, 8 de julio de 2020";KR 14L    84    57 SUR;"4.515821000000000";"-74.119647000000001";0:03:25;3:16:07;ME-31;;;;;;;"1";;;;;;;"1";"3";;"4";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.2 CAMIONETA;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"jueves, 9 de julio de 2020";KR 65A    95A    69;"4.686337765000000";"-74.071314209999997";0:10:17;0:51:07;ME-29;;;;;;;"1";;;;;;"1";;"3";;"4";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"jueves, 9 de julio de 2020";AK 68    45    62;"4.656214096000000";"-74.101061049999998";0:01:00;2:17:00;MLI02;;;;;;;"1";;;;;;;"1";"4";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"viernes, 10 de julio de 2020";KR 107C    70C    11;"4.706838120000000";"-74.125223109999993";0:07:00;1:31:00;ME-48;CT-09;X-44;;;;;"3";;;;;"1";;"1";"5";;"7";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.2 INDUSTRIAL;1.1.2.2 BODEGAS;;;;;;1.1.1.6  FALLA ELECTRICA;ACCIDENTAL;;"1";;;;"1";;;;;;;;;;;;;;;"1.5";"1.5 Sistema de almacenamiento, tanques y/0 contenedores"
"viernes, 10 de julio de 2020";KR 111A    19A    45;"4.682391943000000";"-74.149509309999999";0:06:09;1:59:17;ME-43;CT-08;R-6;;;;;"3";;;;;;"2";"1";"5";;"8";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;"2";"1";;;"2";"1";;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"viernes, 10 de julio de 2020";CL 128    122;"4.731139000000000";"-74.107789999999994";0:12:45;1:21:45;ME-32;X-37;;;;;;"2";;;;;;"1";;"2";;"3";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.1 VIVIENDA;1.1.1.1 NORMAL;;;;;;1.1.1.10  LLAMA ABIERTA;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;1.1.2;1.1.2 Estructuras Formales
"sábado, 11 de julio de 2020";CL 188    15A    4;"4.765182536000000";"-74.036083009999999";0:05:58;11:09:46;ME-17;CT-10;X-38;;;;;"3";;;;;;"1";"2";"8";;"11";1. INCENDIOS;1.1 ESTRUCTURALES;;;1.1.8 ALTO IMPACTO;1.1.8.1 SERVICIOS DE DIVERSION Y ESPARCIMIENTO;;;;;;1.1.3.1  LLAMA ABIERTA;PROVOCADA;;"1";;;;"1";;;;;;;;;;;;;;;1.4.2;1.4.2 Centros multimodales
"sábado, 11 de julio de 2020";KR 62    165A    88;"4.749655312000000";"-74.061567650000001";0:00:43;0:24:41;ME-20;;;;;;;"1";;;;;;"1";;"4";;"5";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"sábado, 11 de julio de 2020";CL 59   SUR 65    73;"4.587059142000000";"-74.155067740000007";0:09:19;1:25:10;ME-40;;;;;;;"1";;;;;;;"1";"5";;"6";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"sábado, 11 de julio de 2020";CL 1C    53A    73;"4.614547725000000";"-74.120913880000003";0:06:14;1:11:28;MLI02;;;;;;;"1";;;;;;;"1";"3";;"4";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.3 MOTOCICLETA;;;1.2.3.1  LLAMA ABIERTA;PROVOCADA;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
"domingo, 12 de julio de 2020";KR 143A    128C    84;"4.750576693000000";"-74.110923999999997";0:04:39;1:37:22;ME-32;ME-47;;;;;;"2";;;;;;;"2";"8";;"10";1. INCENDIOS;1.2 VEHICULARES;;;;;;1.2.1 VEHÍCULO  PARTICULAR;1.2.1.1 AUTOMÓVIL;;;1.2.1.13  SUPERFICIES CALIENTES;ACCIDENTAL;"1";;;;"1";;;;;;;;;;;;;;;;3.1.1;3.1.1 Gasolina / Gas Natural Vehicular
